mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.3126897811889648,0.03433464596818301,0.015970706939697266,0.0001336898389089585,0.01,256,0.75,"{'learning_rate': 0.01, 'n_estimators': 256, 'subsample': 0.75}",0.9246947082767978,0.9243554952510177,0.9229986431478969,0.9240162822252375,0.0007327838872012215,37
1.5768669446309407,0.10611031934688153,0.00993196169535319,0.006452496157690506,0.01,256,0.85,"{'learning_rate': 0.01, 'n_estimators': 256, 'subsample': 0.85}",0.9240162822252375,0.9246947082767978,0.9229986431478969,0.923903211216644,0.0006970165087029236,40
1.634114106496175,0.13247879679949137,0.009324947992960611,0.006790412668497993,0.01,256,0.9,"{'learning_rate': 0.01, 'n_estimators': 256, 'subsample': 0.9}",0.923337856173677,0.925033921302578,0.9236770691994572,0.9240162822252375,0.0007327838872012558,37
0.043191750844319664,0.0007350023014347509,0.0028329690297444663,0.0011543421244656455,0.05,8,0.6,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.6}",0.907055630936228,0.9080732700135685,0.9121438263229308,0.9090909090909092,0.002198351661603733,79
0.04896386464436849,0.0021462840529227617,0.0016663074493408203,0.0016985214782882726,0.05,8,0.7,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.7}",0.9073948439620081,0.9080732700135685,0.9121438263229308,0.9092039800995025,0.00209715479319216,75
0.04905891418457031,0.005795780818299697,0.005130847295125325,0.0012773340193360072,0.05,8,0.75,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.75}",0.9067164179104478,0.908751696065129,0.9121438263229308,0.9092039800995025,0.0022386917540957946,75
0.04612318674723307,0.0022200399417988503,0.0,0.0,0.05,8,0.85,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.85}",0.9067164179104478,0.908751696065129,0.9121438263229308,0.9092039800995025,0.0022386917540957946,75
0.058207432428995766,0.007892579993341236,0.0,0.0,0.05,8,0.9,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.9}",0.9073948439620081,0.908751696065129,0.9121438263229308,0.9094301221166893,0.001997232217622764,71
0.0796815554300944,0.008288725537337824,0.0006667772928873698,0.0009429654906837359,0.05,16,0.6,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.6}",0.9199457259158752,0.919606512890095,0.9121438263229308,0.9172320217096336,0.0036005615848237744,62
0.09061551094055176,0.008574915114637848,0.005362669626871745,0.007583960116848286,0.05,16,0.7,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.7}",0.9199457259158752,0.919606512890095,0.9135006784260515,0.9176843057440073,0.0029615108217342567,58
0.09710121154785156,0.004013773547859429,0.0,0.0,0.05,16,0.75,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.75}",0.9199457259158752,0.919606512890095,0.9121438263229308,0.9172320217096336,0.0036005615848237744,62
0.09583981831868489,0.00113498563518036,0.0,0.0,0.05,16,0.85,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.85}",0.9199457259158752,0.919606512890095,0.9121438263229308,0.9172320217096336,0.0036005615848237744,62
0.11872927347819011,0.007033178565394487,0.006074825922648112,0.004979918159146217,0.05,16,0.9,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.9}",0.9199457259158752,0.919606512890095,0.9135006784260515,0.9176843057440073,0.0029615108217342567,58
0.15575710932413736,0.009230234540558444,0.006226857503255208,0.008806106332068185,0.05,32,0.6,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.6}",0.9226594301221167,0.923337856173677,0.9158751696065129,0.9206241519674356,0.003369440168645682,44
0.18564407030741373,0.020742247433114428,0.004024346669514974,0.005691285639719072,0.05,32,0.7,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.7}",0.9240162822252375,0.9236770691994572,0.9138398914518318,0.9205110809588422,0.004719275611648394,45
0.1683343251546224,0.005221738937530829,0.01071008046468099,0.007573454663942677,0.05,32,0.75,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.75}",0.9240162822252375,0.9240162822252375,0.9135006784260515,0.9205110809588422,0.004957103169783593,45
0.1883866786956787,0.0028344532397629662,0.0,0.0,0.05,32,0.85,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.85}",0.923337856173677,0.9240162822252375,0.9135006784260515,0.9202849389416553,0.004805185291921258,47
0.1990086237589518,0.010134204710213741,0.0013333956400553386,0.0018857061981754136,0.05,32,0.9,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.9}",0.923337856173677,0.9240162822252375,0.9135006784260515,0.9202849389416553,0.004805185291921258,47
0.30051151911417645,0.012690223457817736,0.015770832697550457,7.576794233100272e-05,0.05,64,0.6,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.6}",0.9253731343283582,0.926729986431479,0.9229986431478969,0.9250339213025781,0.0015420829598581734,29
0.33217604955037433,0.012113661776996314,0.007901668548583984,0.006479406525427356,0.05,64,0.7,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.7}",0.925033921302578,0.9253731343283582,0.9240162822252375,0.9248077792853913,0.0005765512792393407,31
0.3405650456746419,0.008442066327742106,0.0013338724772135417,0.0018863805477515878,0.05,64,0.75,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.75}",0.9280868385345997,0.9274084124830394,0.921302578018996,0.9255992763455451,0.0030508226058869356,26
0.36670541763305664,0.011563926897778623,0.012123425801595053,0.002891583555164091,0.05,64,0.85,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.85}",0.9270691994572592,0.9240162822252375,0.923337856173677,0.9248077792853913,0.0016228742757131978,31
0.3849958578745524,0.005249094680786959,0.005310535430908203,0.007510231229853229,0.05,64,0.9,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.9}",0.9240162822252375,0.925033921302578,0.9229986431478969,0.9240162822252375,0.0008308988272669947,37
0.5990091959635416,0.009563029858050685,0.00397499402364095,0.005621490458585032,0.05,128,0.6,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.6}",0.9402985074626866,0.9430122116689281,0.9416553595658074,0.9416553595658074,0.0011078651030226897,16
0.642899751663208,0.011103543461459668,0.005386829376220703,0.007618127162041118,0.05,128,0.7,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.7}",0.937584803256445,0.9416553595658074,0.9406377204884667,0.9399592944369064,0.001729653837718073,20
0.6961725552876791,0.03167647713158265,0.007717450459798177,0.006314109057424487,0.05,128,0.75,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.75}",0.939280868385346,0.9396200814111262,0.9413161465400272,0.9400723654454998,0.0008903220119868795,19
0.7119223276774088,0.014976211090969098,0.009690284729003906,0.00467545382281837,0.05,128,0.85,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.85}",0.9386024423337856,0.9402985074626866,0.939280868385346,0.9393939393939394,0.0006970165087029716,22
0.737163782119751,0.010688681547622592,0.0065844058990478516,0.009311756122602884,0.05,128,0.9,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.9}",0.9358887381275441,0.9409769335142469,0.9399592944369064,0.9389416553595659,0.002198351661603733,24
1.314414342244466,0.08074334052274051,0.01483313242594401,0.00200333113093668,0.05,256,0.6,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.6}",0.944708276797829,0.9521709633649932,0.9521709633649932,0.9496834011759385,0.0035179441850077087,7
1.4519846439361572,0.08116709512655905,0.017165581385294598,0.0068984677238997875,0.05,256,0.7,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.7}",0.944708276797829,0.9514925373134329,0.9494572591587517,0.9485526910900045,0.002842561078692147,12
1.4207611083984375,0.014782782432594562,0.016416549682617188,0.005050325156788157,0.05,256,0.75,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.75}",0.9440298507462687,0.9514925373134329,0.9497964721845319,0.9484396200814111,0.0031941309117651663,13
1.5490435759226482,0.04510170419821129,0.009602705637613932,0.005458734119357802,0.05,256,0.85,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.85}",0.944708276797829,0.9521709633649932,0.9504748982360922,0.9491180461329716,0.0031941309117651667,8
1.6224416097005208,0.11342994452584727,0.012099504470825195,0.004019073835642216,0.05,256,0.9,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.9}",0.9443690637720489,0.9497964721845319,0.9521709633649932,0.9487788331071912,0.0032653842329700457,10
0.044518073399861656,0.0016001457247644287,0.0019829273223876953,0.00017173388062611264,0.001,8,0.6,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.6}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.04640913009643555,0.007158036814030256,0.001842816670735677,0.002606136328721629,0.001,8,0.7,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.7}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.05251121520996094,0.0017694569979590422,0.0026865005493164062,0.0009510818251787091,0.001,8,0.75,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.75}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.05588269233703613,0.0019735629261217118,0.0025664170583089194,0.0010258885283694638,0.001,8,0.85,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.85}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.0573735237121582,0.0027644469097686517,0.0036427179972330728,0.0005965193250202651,0.001,8,0.9,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.9}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.09153294563293457,0.0021305615434282473,0.0049402713775634766,0.002899637957018362,0.001,16,0.6,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.6}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.0973045825958252,0.0022382305568723593,0.002615213394165039,0.0004393936474052688,0.001,16,0.7,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.7}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.10752383867899577,0.003922212720388064,0.0036988258361816406,0.0012850514735707067,0.001,16,0.75,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.75}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.09936841328938802,0.005723579467245275,0.007627566655476888,0.0057215322897575535,0.001,16,0.85,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.85}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.10417699813842773,0.008423362217732766,0.0026660760243733725,0.00047075341753054754,0.001,16,0.9,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.9}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.1562793254852295,0.00996694851872426,0.0023436546325683594,0.00170972637822671,0.001,32,0.6,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.6}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.1680265267690023,0.0026553966645365304,0.006215969721476237,0.0034693347203553202,0.001,32,0.7,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.7}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.16925867398579916,0.008049008368723382,0.007227579752604167,0.006602811144360845,0.001,32,0.75,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.75}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
0.18207923571268717,0.007008782499533112,0.0,0.0,0.001,32,0.85,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.85}",0.5580054274084125,0.5580054274084125,0.5576662143826323,0.5578923563998192,0.0001599065538639987,96
