mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.293578306833903,0.017646146279113355,0.007377068201700847,0.010432749901396636,0.001,64,0.6,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.6}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.311922550201416,0.013585496743308082,0.005228281021118164,0.007393905927963162,0.001,64,0.7,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.7}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.3124699592590332,0.007546272469225587,0.005304972330729167,0.0075023638181311945,0.001,64,0.75,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.75}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.3382430076599121,0.007878551416049415,0.005387624104817708,0.007619251078001409,0.001,64,0.85,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.85}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.37597282727559406,0.03716233910854753,0.005324204762776692,0.007529562584370226,0.001,64,0.9,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.9}",0.5559701492537313,0.5559701492537313,0.5559701492537313,0.5559701492537313,0.0,96
0.5619692802429199,0.0070082144320013015,0.005336443583170573,0.0075468708901587,0.001,128,0.6,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.6}",0.8459972862957937,0.8514246947082768,0.850067842605156,0.8491632745364089,0.0023062051169573774,91
0.6051623026529948,0.0007850483713057896,0.00200502077738444,0.002835527576216922,0.001,128,0.7,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.7}",0.8459972862957937,0.8514246947082768,0.850067842605156,0.8491632745364089,0.0023062051169573774,91
0.6184382438659668,0.0034404097760886015,0.005337158838907878,0.007547882414522962,0.001,128,0.75,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.75}",0.8459972862957937,0.8514246947082768,0.850067842605156,0.8491632745364089,0.0023062051169573774,91
0.6580825646718343,0.00788692470976587,0.010587135950724283,0.007486236490342307,0.001,128,0.85,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.85}",0.8459972862957937,0.8514246947082768,0.850067842605156,0.8491632745364089,0.0023062051169573774,91
0.6782310009002686,0.007167714663256063,0.00529026985168457,0.007481571372865822,0.001,128,0.9,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.9}",0.8449796472184532,0.8514246947082768,0.850067842605156,0.8488240615106286,0.00277427502179674,95
1.0763346354166667,0.007935428005478733,0.015878677368164062,5.907234287413913e-05,0.001,256,0.6,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.6}",0.905359565807327,0.9084124830393487,0.9121438263229308,0.9086386250565356,0.002774275021796752,76
1.2242103417714436,0.013144687626927451,0.0055154164632161455,0.005665034093119894,0.001,256,0.7,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.7}",0.905359565807327,0.9084124830393487,0.9111261872455902,0.9082994120307554,0.0023555706304839064,77
1.2761621475219727,0.05128693215964734,0.011734724044799805,0.008946659454313223,0.001,256,0.75,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.75}",0.905359565807327,0.9084124830393487,0.9111261872455902,0.9082994120307554,0.0023555706304839064,77
1.328680197397868,0.01173320945104088,0.009371360143025717,0.0067960591306753994,0.001,256,0.85,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.85}",0.905359565807327,0.9084124830393487,0.9111261872455902,0.9082994120307554,0.0023555706304839064,77
1.4458701610565186,0.07580175714535542,0.012976487477620443,0.004229066490527531,0.001,256,0.9,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.9}",0.905359565807327,0.9084124830393487,0.9111261872455902,0.9082994120307554,0.0023555706304839064,77
